user_id,timestamp,channel,funnel_stage
USER_3162,2026-02-17 02:53:00,Google Ads,signup
USER_1594,2026-02-17 02:58:00,Google Ads,visit
USER_3001,2026-02-17 02:59:00,Meta Ads,visit
USER_3266,2026-02-17 03:18:00,Google Ads,visit
USER_3348,2026-02-17 03:18:00,Meta Ads,click
USER_2462,2026-02-17 03:35:00,Google Ads,click
USER_1022,2026-02-17 03:50:00,Meta Ads,click
USER_2913,2026-02-17 03:55:00,Meta Ads,visit
USER_1074,2026-02-17 03:56:00,Organic Search,visit
USER_3236,2026-02-17 03:58:00,Google Ads,click
USER_1620,2026-02-17 04:20:00,Organic Search,click
USER_2875,2026-02-17 04:43:00,Meta Ads,booking
USER_2497,2026-02-17 04:56:00,Organic Search,booking
USER_2242,2026-02-17 05:06:00,Email Referral,visit
USER_3375,2026-02-17 05:28:00,Google Ads,click
USER_1818,2026-02-17 05:42:00,Google Ads,click
USER_2530,2026-02-17 05:51:00,Google Ads,click
USER_3170,2026-02-17 06:05:00,Meta Ads,visit
USER_2996,2026-02-17 06:07:00,Google Ads,visit
USER_2784,2026-02-17 06:14:00,Google Ads,visit
USER_2328,2026-02-17 06:26:00,Organic Search,signup
USER_2183,2026-02-17 06:27:00,Email Referral,visit
USER_2292,2026-02-17 06:27:00,Meta Ads,click
USER_1351,2026-02-17 06:27:00,Google Ads,booking
USER_2908,2026-02-17 06:35:00,Organic Search,booking
USER_2953,2026-02-17 07:17:00,Google Ads,visit
USER_3473,2026-02-17 07:49:00,Organic Search,click
USER_1565,2026-02-17 08:19:00,Email Referral,click
USER_1637,2026-02-17 08:24:00,Google Ads,visit
USER_2242,2026-02-17 08:29:00,Meta Ads,click
USER_2778,2026-02-17 08:34:00,Organic Search,click
USER_2864,2026-02-17 08:40:00,Meta Ads,visit
USER_2871,2026-02-17 08:53:00,Organic Search,click
USER_1408,2026-02-17 09:05:00,Organic Search,click
USER_1503,2026-02-17 09:25:00,Meta Ads,visit
USER_3492,2026-02-17 09:36:00,Organic Search,visit
USER_1293,2026-02-17 09:54:00,Google Ads,visit
USER_3274,2026-02-17 10:08:00,Organic Search,click
USER_2389,2026-02-17 10:37:00,Meta Ads,click
USER_1947,2026-02-17 10:50:00,Google Ads,visit
USER_1608,2026-02-17 11:14:00,Meta Ads,click
USER_1153,2026-02-17 11:19:00,Google Ads,booking
USER_2903,2026-02-17 11:19:00,Meta Ads,click
USER_2033,2026-02-17 11:22:00,Meta Ads,booking
USER_1312,2026-02-17 11:26:00,Meta Ads,signup
USER_3287,2026-02-17 11:29:00,Google Ads,click
USER_3242,2026-02-17 11:32:00,Meta Ads,click
USER_2688,2026-02-17 11:45:00,Meta Ads,click
USER_1910,2026-02-17 11:49:00,Google Ads,visit
USER_1805,2026-02-17 11:52:00,Google Ads,visit
USER_1336,2026-02-17 11:55:00,Email Referral,visit
USER_3034,2026-02-17 12:05:00,Google Ads,click
USER_1116,2026-02-17 12:21:00,Meta Ads,signup
USER_3307,2026-02-17 12:24:00,Email Referral,signup
USER_3359,2026-02-17 12:26:00,Meta Ads,click
USER_2685,2026-02-17 12:44:00,Meta Ads,visit
USER_3449,2026-02-17 12:54:00,Google Ads,click
USER_2828,2026-02-17 13:18:00,Meta Ads,click
USER_1084,2026-02-17 13:26:00,Meta Ads,click
USER_3181,2026-02-17 13:40:00,Organic Search,visit
USER_1689,2026-02-17 13:41:00,Google Ads,visit
USER_2373,2026-02-17 13:57:00,Google Ads,click
USER_1607,2026-02-17 14:10:00,Google Ads,signup
USER_3017,2026-02-17 15:03:00,Google Ads,visit
USER_3395,2026-02-17 15:34:00,Google Ads,click
USER_2675,2026-02-17 15:52:00,Meta Ads,click
USER_2460,2026-02-17 16:25:00,Google Ads,click
USER_2470,2026-02-17 16:31:00,Meta Ads,click
USER_3132,2026-02-17 16:36:00,Organic Search,click
USER_1726,2026-02-17 16:37:00,Meta Ads,click
USER_2789,2026-02-17 16:40:00,Email Referral,click
USER_2210,2026-02-17 16:41:00,Google Ads,booking
USER_2206,2026-02-17 16:42:00,Google Ads,visit
USER_3424,2026-02-17 16:55:00,Meta Ads,click
USER_2005,2026-02-17 16:59:00,Meta Ads,click
USER_1569,2026-02-17 17:35:00,Email Referral,click
USER_3069,2026-02-17 17:43:00,Organic Search,click
USER_1888,2026-02-17 17:52:00,Google Ads,visit
USER_2684,2026-02-17 18:03:00,Meta Ads,click
USER_3173,2026-02-17 18:20:00,Meta Ads,visit
USER_1673,2026-02-17 18:23:00,Google Ads,click
USER_1722,2026-02-17 18:23:00,Meta Ads,click
USER_1850,2026-02-17 18:34:00,Google Ads,signup
USER_2092,2026-02-17 18:35:00,Google Ads,booking
USER_1204,2026-02-17 18:35:00,Meta Ads,click
USER_3142,2026-02-17 18:41:00,Meta Ads,click
USER_1755,2026-02-17 18:54:00,Meta Ads,signup
USER_2791,2026-02-17 19:20:00,Organic Search,visit
USER_2983,2026-02-17 19:40:00,Google Ads,click
USER_2943,2026-02-17 20:27:00,Email Referral,click
USER_2049,2026-02-17 20:43:00,Email Referral,click
USER_2795,2026-02-17 21:05:00,Google Ads,visit
USER_1419,2026-02-17 21:25:00,Meta Ads,click
USER_3100,2026-02-17 21:30:00,Meta Ads,click
USER_1967,2026-02-17 21:35:00,Google Ads,signup
USER_1168,2026-02-17 21:38:00,Meta Ads,click
USER_1869,2026-02-17 21:45:00,Meta Ads,visit
USER_2799,2026-02-17 21:59:00,Meta Ads,click
USER_2765,2026-02-17 22:08:00,Google Ads,visit
USER_3178,2026-02-17 22:15:00,Organic Search,click
USER_2349,2026-02-17 22:16:00,Organic Search,booking
USER_1443,2026-02-17 22:39:00,Email Referral,click
USER_2420,2026-02-17 23:21:00,Email Referral,visit
USER_1474,2026-02-17 23:30:00,Google Ads,visit
USER_2386,2026-02-17 23:40:00,Meta Ads,click
USER_1676,2026-02-18 00:03:00,Google Ads,click
USER_1862,2026-02-18 00:12:00,Organic Search,click
USER_1881,2026-02-18 00:26:00,Organic Search,booking
USER_2220,2026-02-18 00:34:00,Organic Search,click
USER_1055,2026-02-18 00:40:00,Google Ads,visit
USER_1649,2026-02-18 01:01:00,Google Ads,click
USER_2879,2026-02-18 01:15:00,Organic Search,click
USER_1571,2026-02-18 02:06:00,Email Referral,signup
USER_2068,2026-02-18 02:07:00,Google Ads,visit
USER_2589,2026-02-18 02:12:00,Organic Search,click
USER_2635,2026-02-18 02:24:00,Email Referral,click
USER_1539,2026-02-18 02:25:00,Google Ads,click
USER_3121,2026-02-18 02:37:00,Google Ads,visit
USER_3422,2026-02-18 02:40:00,Meta Ads,signup
USER_3387,2026-02-18 02:44:00,Google Ads,click
USER_2287,2026-02-18 02:54:00,Email Referral,visit
USER_1215,2026-02-18 03:06:00,Google Ads,visit
USER_1688,2026-02-18 03:06:00,Meta Ads,click
USER_1964,2026-02-18 04:08:00,Google Ads,click
USER_2717,2026-02-18 04:16:00,Email Referral,visit
USER_2154,2026-02-18 04:33:00,Organic Search,signup
USER_2086,2026-02-18 04:46:00,Google Ads,click
USER_1152,2026-02-18 04:47:00,Organic Search,click
USER_1658,2026-02-18 04:54:00,Meta Ads,click
USER_2686,2026-02-18 04:57:00,Organic Search,click
USER_1110,2026-02-18 04:57:00,Organic Search,visit
USER_2384,2026-02-18 04:58:00,Meta Ads,booking
USER_2354,2026-02-18 05:34:00,Email Referral,click
USER_1334,2026-02-18 05:34:00,Google Ads,visit
USER_1518,2026-02-18 05:40:00,Google Ads,booking
USER_3026,2026-02-18 06:10:00,Email Referral,click
USER_1348,2026-02-18 06:17:00,Meta Ads,click
USER_3141,2026-02-18 06:17:00,Meta Ads,visit
USER_3136,2026-02-18 06:22:00,Meta Ads,booking
USER_1654,2026-02-18 06:37:00,Email Referral,visit
USER_1681,2026-02-18 06:39:00,Google Ads,click
USER_3378,2026-02-18 07:03:00,Organic Search,signup
USER_2875,2026-02-18 07:14:00,Meta Ads,signup
USER_1043,2026-02-18 07:33:00,Organic Search,visit
USER_2323,2026-02-18 07:34:00,Meta Ads,signup
USER_2135,2026-02-18 07:36:00,Google Ads,click
USER_1960,2026-02-18 07:38:00,Meta Ads,signup
USER_2744,2026-02-18 07:57:00,Meta Ads,visit
USER_2215,2026-02-18 08:17:00,Google Ads,click
USER_2094,2026-02-18 08:45:00,Meta Ads,visit
USER_3163,2026-02-18 09:07:00,Meta Ads,click
USER_3170,2026-02-18 09:10:00,Google Ads,click
USER_3213,2026-02-18 09:13:00,Google Ads,signup
USER_1081,2026-02-18 09:22:00,Meta Ads,click
USER_3421,2026-02-18 09:36:00,Meta Ads,click
USER_1085,2026-02-18 09:44:00,Meta Ads,click
USER_3316,2026-02-18 10:02:00,Organic Search,click
USER_3067,2026-02-18 10:09:00,Google Ads,visit
USER_1239,2026-02-18 10:09:00,Meta Ads,booking
USER_2610,2026-02-18 10:23:00,Organic Search,visit
USER_1606,2026-02-18 10:24:00,Meta Ads,visit
USER_1698,2026-02-18 10:44:00,Google Ads,signup
USER_2426,2026-02-18 10:52:00,Organic Search,click
USER_1486,2026-02-18 11:05:00,Meta Ads,signup
USER_3350,2026-02-18 11:06:00,Google Ads,signup
USER_1029,2026-02-18 11:14:00,Organic Search,click
USER_2368,2026-02-18 11:16:00,Organic Search,click
USER_1198,2026-02-18 11:40:00,Meta Ads,click
USER_2466,2026-02-18 12:03:00,Meta Ads,signup
USER_2402,2026-02-18 12:16:00,Meta Ads,visit
USER_2505,2026-02-18 12:30:00,Email Referral,click
USER_1624,2026-02-18 13:13:00,Organic Search,signup
USER_2574,2026-02-18 13:16:00,Google Ads,click
USER_3266,2026-02-18 13:27:00,Meta Ads,signup
USER_2523,2026-02-18 13:28:00,Meta Ads,click
USER_1841,2026-02-18 13:40:00,Meta Ads,visit
USER_2448,2026-02-18 13:54:00,Google Ads,click
USER_1081,2026-02-18 14:08:00,Google Ads,click
USER_2109,2026-02-18 14:14:00,Google Ads,click
USER_1775,2026-02-18 14:15:00,Meta Ads,signup
USER_3281,2026-02-18 14:17:00,Google Ads,click
USER_2290,2026-02-18 15:05:00,Organic Search,click
USER_1680,2026-02-18 15:11:00,Organic Search,visit
USER_2783,2026-02-18 15:16:00,Google Ads,signup
USER_2056,2026-02-18 15:33:00,Meta Ads,click
USER_1982,2026-02-18 15:59:00,Google Ads,visit
USER_1871,2026-02-18 16:08:00,Google Ads,click
USER_3292,2026-02-18 16:10:00,Organic Search,click
USER_3312,2026-02-18 16:11:00,Organic Search,signup
USER_3188,2026-02-18 16:18:00,Meta Ads,click
USER_2127,2026-02-18 16:46:00,Google Ads,click
USER_2825,2026-02-18 16:57:00,Meta Ads,booking
USER_2675,2026-02-18 17:19:00,Organic Search,signup
USER_2089,2026-02-18 17:22:00,Google Ads,booking
USER_1076,2026-02-18 17:42:00,Google Ads,click
USER_2242,2026-02-18 17:50:00,Google Ads,booking
USER_3329,2026-02-18 18:26:00,Meta Ads,visit
USER_2947,2026-02-18 18:35:00,Meta Ads,visit
USER_2388,2026-02-18 19:20:00,Organic Search,click
USER_1630,2026-02-18 19:21:00,Organic Search,visit
USER_1144,2026-02-18 19:40:00,Meta Ads,click
USER_3293,2026-02-18 20:25:00,Google Ads,click
USER_2829,2026-02-18 20:29:00,Email Referral,signup
USER_1866,2026-02-18 20:46:00,Meta Ads,signup
USER_1341,2026-02-18 21:22:00,Meta Ads,booking
USER_1925,2026-02-18 21:38:00,Google Ads,click
USER_2880,2026-02-18 21:49:00,Google Ads,signup
USER_2227,2026-02-18 21:54:00,Google Ads,click
USER_2866,2026-02-18 21:56:00,Organic Search,visit
USER_3368,2026-02-18 21:58:00,Google Ads,click
USER_2160,2026-02-18 22:23:00,Google Ads,visit
USER_3002,2026-02-18 22:34:00,Google Ads,visit
USER_1594,2026-02-18 22:42:00,Organic Search,click
USER_1199,2026-02-18 22:45:00,Google Ads,click
USER_1897,2026-02-18 23:09:00,Meta Ads,click
USER_3131,2026-02-18 23:11:00,Email Referral,click
USER_2315,2026-02-18 23:32:00,Organic Search,click
USER_3182,2026-02-18 23:51:00,Google Ads,booking
USER_3264,2026-02-18 23:56:00,Google Ads,signup
USER_2173,2026-02-19 00:12:00,Organic Search,click
USER_1706,2026-02-19 00:58:00,Google Ads,click
USER_1328,2026-02-19 02:02:00,Organic Search,click
USER_1269,2026-02-19 02:20:00,Google Ads,visit
USER_1125,2026-02-19 02:41:00,Google Ads,signup
USER_3398,2026-02-19 02:49:00,Meta Ads,click
USER_1198,2026-02-19 02:51:00,Google Ads,signup
USER_3388,2026-02-19 02:51:00,Google Ads,booking
USER_2248,2026-02-19 02:57:00,Google Ads,visit
USER_2974,2026-02-19 02:59:00,Google Ads,signup
USER_1369,2026-02-19 03:03:00,Google Ads,visit
USER_1338,2026-02-19 03:14:00,Organic Search,visit
USER_1661,2026-02-19 03:19:00,Google Ads,visit
USER_3258,2026-02-19 03:27:00,Google Ads,click
USER_2480,2026-02-19 03:38:00,Organic Search,click
USER_1483,2026-02-19 03:39:00,Email Referral,visit
USER_1476,2026-02-19 04:00:00,Google Ads,click
USER_2337,2026-02-19 04:02:00,Google Ads,visit
USER_2985,2026-02-19 04:10:00,Google Ads,booking
USER_2984,2026-02-19 04:20:00,Google Ads,booking
USER_2170,2026-02-19 04:36:00,Meta Ads,click
USER_1881,2026-02-19 04:37:00,Meta Ads,visit
USER_2974,2026-02-19 04:54:00,Google Ads,click
USER_2824,2026-02-19 05:01:00,Google Ads,visit
USER_1302,2026-02-19 05:17:00,Organic Search,visit
USER_1148,2026-02-19 05:25:00,Meta Ads,visit
USER_1376,2026-02-19 05:29:00,Meta Ads,click
USER_2460,2026-02-19 05:34:00,Organic Search,click
USER_3116,2026-02-19 06:06:00,Google Ads,signup
USER_2677,2026-02-19 06:15:00,Google Ads,visit
USER_1861,2026-02-19 06:40:00,Meta Ads,signup
USER_1254,2026-02-19 06:53:00,Google Ads,click
USER_3210,2026-02-19 06:59:00,Organic Search,click
USER_1142,2026-02-19 07:05:00,Meta Ads,click
USER_1216,2026-02-19 07:07:00,Google Ads,click
USER_1745,2026-02-19 07:15:00,Meta Ads,visit
USER_2531,2026-02-19 07:35:00,Meta Ads,click
USER_1365,2026-02-19 07:41:00,Organic Search,click
USER_2186,2026-02-19 08:33:00,Google Ads,signup
USER_2840,2026-02-19 08:58:00,Google Ads,click
USER_2958,2026-02-19 09:08:00,Google Ads,click
USER_1099,2026-02-19 09:09:00,Google Ads,visit
USER_2253,2026-02-19 09:13:00,Google Ads,booking
USER_1274,2026-02-19 09:35:00,Email Referral,signup
USER_3256,2026-02-19 09:41:00,Google Ads,visit
USER_2436,2026-02-19 09:52:00,Organic Search,visit
USER_2313,2026-02-19 09:53:00,Meta Ads,visit
USER_2602,2026-02-19 09:55:00,Google Ads,click
USER_2463,2026-02-19 10:23:00,Meta Ads,click
USER_2183,2026-02-19 10:53:00,Meta Ads,visit
USER_1187,2026-02-19 10:55:00,Google Ads,visit
USER_1667,2026-02-19 11:34:00,Organic Search,visit
USER_1921,2026-02-19 11:35:00,Meta Ads,click
USER_3033,2026-02-19 11:59:00,Google Ads,click
USER_2598,2026-02-19 12:51:00,Google Ads,click
USER_1743,2026-02-19 12:52:00,Meta Ads,click
USER_3342,2026-02-19 13:16:00,Meta Ads,visit
USER_1741,2026-02-19 13:53:00,Meta Ads,click
USER_1476,2026-02-19 14:16:00,Email Referral,signup
USER_3016,2026-02-19 14:19:00,Meta Ads,booking
USER_1804,2026-02-19 14:23:00,Meta Ads,signup
USER_3041,2026-02-19 14:32:00,Meta Ads,click
USER_2106,2026-02-19 14:52:00,Google Ads,click
USER_3069,2026-02-19 14:54:00,Meta Ads,click
USER_1235,2026-02-19 14:55:00,Email Referral,click
USER_2219,2026-02-19 15:01:00,Organic Search,click
USER_2707,2026-02-19 15:22:00,Google Ads,click
USER_2530,2026-02-19 15:23:00,Organic Search,visit
USER_2070,2026-02-19 16:02:00,Organic Search,signup
USER_2772,2026-02-19 16:45:00,Email Referral,click
USER_2566,2026-02-19 16:47:00,Organic Search,click
USER_1708,2026-02-19 17:08:00,Google Ads,visit
USER_2339,2026-02-19 17:18:00,Organic Search,visit
USER_2649,2026-02-19 17:19:00,Google Ads,click
USER_2432,2026-02-19 17:33:00,Meta Ads,visit
USER_1047,2026-02-19 17:38:00,Organic Search,visit
USER_1434,2026-02-19 17:40:00,Meta Ads,signup
USER_1045,2026-02-19 18:31:00,Email Referral,signup
USER_2832,2026-02-19 18:52:00,Organic Search,click
USER_1113,2026-02-19 19:27:00,Meta Ads,signup
USER_2813,2026-02-19 19:40:00,Meta Ads,visit
USER_1980,2026-02-19 19:56:00,Meta Ads,click
USER_1791,2026-02-19 20:08:00,Organic Search,click
USER_1846,2026-02-19 20:23:00,Google Ads,visit
USER_2807,2026-02-19 20:33:00,Meta Ads,click
USER_2074,2026-02-19 20:38:00,Google Ads,booking
USER_1929,2026-02-19 21:25:00,Email Referral,click
USER_1594,2026-02-19 21:28:00,Google Ads,click
USER_2014,2026-02-19 21:50:00,Meta Ads,signup
USER_1392,2026-02-19 21:51:00,Google Ads,signup
USER_1314,2026-02-19 21:58:00,Google Ads,booking
USER_2237,2026-02-19 21:58:00,Google Ads,visit
USER_1674,2026-02-19 22:13:00,Meta Ads,click
USER_2142,2026-02-19 22:25:00,Organic Search,click
USER_1871,2026-02-19 22:25:00,Meta Ads,booking
USER_2997,2026-02-19 22:27:00,Google Ads,click
USER_1445,2026-02-19 22:36:00,Google Ads,booking
USER_3060,2026-02-19 23:22:00,Google Ads,click
USER_2155,2026-02-19 23:26:00,Meta Ads,signup
USER_2098,2026-02-19 23:31:00,Email Referral,visit
USER_2804,2026-02-20 00:04:00,Google Ads,click
USER_1900,2026-02-20 00:05:00,Organic Search,click
USER_1710,2026-02-20 00:10:00,Google Ads,signup
USER_2945,2026-02-20 00:33:00,Google Ads,signup
USER_2232,2026-02-20 00:39:00,Google Ads,signup
USER_1325,2026-02-20 00:49:00,Google Ads,click
USER_2674,2026-02-20 00:52:00,Google Ads,visit
USER_1043,2026-02-20 00:55:00,Meta Ads,click
USER_2106,2026-02-20 01:04:00,Google Ads,visit
USER_2174,2026-02-20 01:27:00,Meta Ads,click
USER_3310,2026-02-20 01:41:00,Google Ads,click
USER_2855,2026-02-20 02:06:00,Meta Ads,signup
USER_2943,2026-02-20 02:11:00,Google Ads,signup
USER_2097,2026-02-20 02:19:00,Organic Search,click
USER_1119,2026-02-20 02:50:00,Email Referral,visit
USER_2212,2026-02-20 02:51:00,Organic Search,visit
USER_2160,2026-02-20 02:52:00,Email Referral,signup
USER_2828,2026-02-20 02:54:00,Meta Ads,visit
USER_2263,2026-02-20 02:55:00,Organic Search,click
USER_1425,2026-02-20 03:00:00,Google Ads,click
USER_1422,2026-02-20 03:05:00,Google Ads,visit
USER_1712,2026-02-20 03:17:00,Google Ads,signup
USER_1905,2026-02-20 03:19:00,Organic Search,click
USER_1471,2026-02-20 03:27:00,Google Ads,visit
USER_2484,2026-02-20 03:33:00,Email Referral,visit
USER_1319,2026-02-20 03:34:00,Email Referral,click
USER_1099,2026-02-20 03:45:00,Meta Ads,booking
USER_2050,2026-02-20 03:55:00,Google Ads,signup
USER_2366,2026-02-20 03:59:00,Meta Ads,booking
USER_1841,2026-02-20 04:18:00,Google Ads,visit
USER_1382,2026-02-20 04:27:00,Google Ads,click
USER_1327,2026-02-20 04:55:00,Google Ads,click
USER_3144,2026-02-20 04:57:00,Organic Search,click
USER_3417,2026-02-20 05:01:00,Meta Ads,click
USER_2009,2026-02-20 05:07:00,Google Ads,signup
USER_1706,2026-02-20 05:08:00,Meta Ads,signup
USER_1802,2026-02-20 05:27:00,Google Ads,click
USER_2241,2026-02-20 05:38:00,Meta Ads,visit
USER_2554,2026-02-20 05:39:00,Google Ads,visit
USER_2567,2026-02-20 06:00:00,Google Ads,booking
USER_2408,2026-02-20 06:04:00,Email Referral,click
USER_1516,2026-02-20 06:05:00,Google Ads,signup
USER_1955,2026-02-20 06:15:00,Meta Ads,click
USER_1702,2026-02-20 06:18:00,Meta Ads,visit
USER_1482,2026-02-20 06:22:00,Meta Ads,visit
USER_2946,2026-02-20 06:26:00,Google Ads,signup
USER_2077,2026-02-20 06:26:00,Meta Ads,click
USER_2491,2026-02-20 06:38:00,Google Ads,visit
USER_1950,2026-02-20 06:43:00,Google Ads,visit
USER_1838,2026-02-20 06:58:00,Google Ads,click
USER_2914,2026-02-20 07:21:00,Google Ads,visit
USER_1272,2026-02-20 07:26:00,Meta Ads,visit
USER_3483,2026-02-20 07:50:00,Google Ads,click
USER_1119,2026-02-20 08:14:00,Organic Search,click
USER_2313,2026-02-20 08:59:00,Google Ads,visit
USER_2383,2026-02-20 09:10:00,Google Ads,visit
USER_1679,2026-02-20 09:20:00,Meta Ads,click
USER_3497,2026-02-20 09:27:00,Meta Ads,click
USER_1105,2026-02-20 09:35:00,Google Ads,booking
USER_1905,2026-02-20 09:49:00,Meta Ads,click
USER_2617,2026-02-20 09:52:00,Meta Ads,click
USER_3059,2026-02-20 10:17:00,Organic Search,visit
USER_3484,2026-02-20 10:37:00,Email Referral,click
USER_3424,2026-02-20 10:37:00,Google Ads,signup
USER_2295,2026-02-20 10:50:00,Meta Ads,click
USER_2090,2026-02-20 10:56:00,Google Ads,click
USER_2728,2026-02-20 10:59:00,Google Ads,click
USER_2962,2026-02-20 11:09:00,Google Ads,visit
USER_1925,2026-02-20 11:14:00,Email Referral,visit
USER_2090,2026-02-20 12:25:00,Email Referral,visit
USER_2285,2026-02-20 12:26:00,Organic Search,click
USER_1499,2026-02-20 13:10:00,Google Ads,signup
USER_3004,2026-02-20 13:23:00,Organic Search,visit
USER_3225,2026-02-20 14:08:00,Meta Ads,click
USER_3206,2026-02-20 14:18:00,Meta Ads,click
USER_3285,2026-02-20 14:21:00,Google Ads,visit
USER_3357,2026-02-20 14:29:00,Google Ads,visit
USER_1845,2026-02-20 14:56:00,Organic Search,click
USER_1979,2026-02-20 15:10:00,Google Ads,click
USER_3306,2026-02-20 15:11:00,Meta Ads,click
USER_1605,2026-02-20 15:17:00,Meta Ads,click
USER_1797,2026-02-20 15:34:00,Google Ads,click
USER_3423,2026-02-20 15:52:00,Meta Ads,visit
USER_2904,2026-02-20 15:55:00,Meta Ads,click
USER_1177,2026-02-20 15:56:00,Organic Search,click
USER_3072,2026-02-20 16:07:00,Organic Search,click
USER_1149,2026-02-20 16:26:00,Meta Ads,visit
USER_1580,2026-02-20 16:38:00,Email Referral,visit
USER_3208,2026-02-20 16:56:00,Google Ads,click
USER_1528,2026-02-20 17:27:00,Meta Ads,click
USER_2193,2026-02-20 17:40:00,Google Ads,visit
USER_2627,2026-02-20 18:20:00,Google Ads,signup
USER_1661,2026-02-20 18:22:00,Organic Search,click
USER_1829,2026-02-20 18:30:00,Google Ads,signup
USER_1123,2026-02-20 18:36:00,Meta Ads,click
USER_1599,2026-02-20 18:57:00,Organic Search,click
USER_2778,2026-02-20 18:59:00,Google Ads,visit
USER_3223,2026-02-20 19:02:00,Organic Search,signup
USER_2038,2026-02-20 19:19:00,Meta Ads,click
USER_1480,2026-02-20 19:45:00,Google Ads,click
USER_2831,2026-02-20 20:06:00,Meta Ads,visit
USER_2400,2026-02-20 20:14:00,Meta Ads,booking
USER_1529,2026-02-20 21:00:00,Email Referral,click
USER_2267,2026-02-20 21:39:00,Email Referral,visit
USER_1826,2026-02-20 21:40:00,Organic Search,booking
USER_2626,2026-02-20 21:47:00,Meta Ads,click
USER_2877,2026-02-20 22:00:00,Google Ads,signup
USER_2582,2026-02-20 22:16:00,Meta Ads,visit
USER_1783,2026-02-20 22:26:00,Meta Ads,signup
USER_1942,2026-02-20 22:41:00,Google Ads,click
USER_1443,2026-02-20 22:42:00,Google Ads,visit
USER_3250,2026-02-20 22:43:00,Google Ads,click
USER_2115,2026-02-20 23:06:00,Email Referral,booking
USER_1106,2026-02-20 23:29:00,Meta Ads,click
USER_2947,2026-02-20 23:31:00,Google Ads,click
USER_1529,2026-02-20 23:34:00,Google Ads,visit
USER_2583,2026-02-21 00:15:00,Google Ads,visit
USER_1370,2026-02-21 00:20:00,Google Ads,signup
USER_2715,2026-02-21 00:30:00,Google Ads,visit
USER_1635,2026-02-21 01:09:00,Meta Ads,booking
USER_3215,2026-02-21 01:28:00,Google Ads,click
USER_2569,2026-02-21 01:57:00,Meta Ads,visit
USER_1720,2026-02-21 01:59:00,Google Ads,click
USER_2162,2026-02-21 02:16:00,Google Ads,click
USER_2773,2026-02-21 02:20:00,Meta Ads,click
USER_2811,2026-02-21 02:31:00,Organic Search,click
USER_1276,2026-02-21 02:33:00,Organic Search,click
USER_2448,2026-02-21 02:59:00,Organic Search,visit
USER_2752,2026-02-21 03:02:00,Google Ads,signup
USER_2257,2026-02-21 03:04:00,Organic Search,visit
USER_1843,2026-02-21 03:50:00,Organic Search,visit
USER_2522,2026-02-21 04:02:00,Google Ads,visit
USER_1552,2026-02-21 04:05:00,Meta Ads,booking
USER_1889,2026-02-21 04:07:00,Google Ads,booking
USER_2828,2026-02-21 04:29:00,Meta Ads,click
USER_1168,2026-02-21 04:39:00,Organic Search,signup
USER_1464,2026-02-21 04:44:00,Meta Ads,click
USER_1101,2026-02-21 04:46:00,Google Ads,click
USER_2756,2026-02-21 04:57:00,Meta Ads,booking
USER_3102,2026-02-21 05:02:00,Meta Ads,booking
USER_2211,2026-02-21 05:05:00,Google Ads,click
USER_2678,2026-02-21 05:12:00,Meta Ads,click
USER_1699,2026-02-21 05:21:00,Meta Ads,click
USER_3136,2026-02-21 05:48:00,Meta Ads,click
USER_3259,2026-02-21 06:02:00,Organic Search,click
USER_1061,2026-02-21 06:04:00,Google Ads,click
USER_2862,2026-02-21 06:19:00,Email Referral,click
USER_2956,2026-02-21 06:21:00,Google Ads,click
USER_1017,2026-02-21 06:29:00,Meta Ads,visit
USER_3254,2026-02-21 06:37:00,Google Ads,click
USER_1776,2026-02-21 06:45:00,Google Ads,click
USER_2956,2026-02-21 06:53:00,Email Referral,signup
USER_1758,2026-02-21 07:00:00,Email Referral,signup
USER_3308,2026-02-21 07:20:00,Meta Ads,click
USER_2182,2026-02-21 08:20:00,Google Ads,visit
USER_2234,2026-02-21 08:27:00,Google Ads,click
USER_2276,2026-02-21 08:28:00,Organic Search,booking
USER_3462,2026-02-21 09:10:00,Organic Search,click
USER_2161,2026-02-21 09:14:00,Meta Ads,visit
USER_3385,2026-02-21 09:20:00,Meta Ads,signup
USER_2113,2026-02-21 09:24:00,Meta Ads,click
USER_2241,2026-02-21 10:13:00,Organic Search,click
USER_2163,2026-02-21 10:14:00,Organic Search,click
USER_2048,2026-02-21 10:21:00,Organic Search,click
USER_2700,2026-02-21 10:49:00,Meta Ads,click
USER_1884,2026-02-21 10:49:00,Meta Ads,visit
USER_1488,2026-02-21 10:52:00,Meta Ads,click
USER_1438,2026-02-21 10:54:00,Meta Ads,click
USER_2736,2026-02-21 11:07:00,Meta Ads,signup
USER_2875,2026-02-21 11:30:00,Google Ads,click
USER_1727,2026-02-21 11:48:00,Google Ads,click
USER_2548,2026-02-21 12:22:00,Google Ads,click
USER_2333,2026-02-21 12:46:00,Meta Ads,booking
USER_3082,2026-02-21 12:51:00,Organic Search,click
USER_2241,2026-02-21 13:10:00,Meta Ads,signup
USER_2522,2026-02-21 13:11:00,Organic Search,click
USER_1612,2026-02-21 13:15:00,Meta Ads,click
USER_1137,2026-02-21 13:21:00,Meta Ads,click
USER_2983,2026-02-21 13:33:00,Meta Ads,click
USER_2094,2026-02-21 14:19:00,Meta Ads,signup
USER_2970,2026-02-21 14:19:00,Google Ads,signup
USER_1337,2026-02-21 15:13:00,Google Ads,click
USER_1029,2026-02-21 15:42:00,Google Ads,click
